Temp_C,Date,Hour,AM_PM,Time,Date_Time,Logger_ID,MO,Tide_AMSL_m,Tide_ht,Pipe_position
25.135,2020-07-28,6:02:01,PM,18:02,7/28/2020 18:02,T17,W,1.7,H,Downstream
24.635,2020-07-28,7:02:01,PM,19:02,7/28/2020 19:02,T17,W,1.7,H,Downstream
24.135,2020-07-28,8:02:01,PM,20:02,7/28/2020 20:02,T17,W,1.7,H,Downstream
21.633,2020-07-28,9:02:01,PM,21:02,7/28/2020 21:02,T17,W,1.7,H,Downstream
18.63,2020-07-28,10:02:01,PM,22:02,7/28/2020 22:02,T17,W,1.7,H,Downstream
16.126,2020-07-28,11:02:01,PM,23:02,7/28/2020 23:02,T17,W,1.7,H,Downstream
17.128,2020-07-29,12:02:01,AM,0:02,7/29/2020 0:02,T17,W,1.7,H,Downstream
17.128,2020-07-29,1:02:01,AM,1:02,7/29/2020 1:02,T17,W,1.7,H,Downstream
17.128,2020-07-29,2:02:01,AM,2:02,7/29/2020 2:02,T17,W,1.7,H,Downstream
15.625,2020-07-29,3:02:01,AM,3:02,7/29/2020 3:02,T17,W,1.7,H,Downstream
14.122,2020-07-29,4:02:01,AM,4:02,7/29/2020 4:02,T17,W,1.7,H,Downstream
12.618,2020-07-29,5:02:01,AM,5:02,7/29/2020 5:02,T17,W,1.7,H,Downstream
11.615,2020-07-29,6:02:01,AM,6:02,7/29/2020 6:02,T17,W,1.7,H,Downstream
11.615,2020-07-29,7:02:01,AM,7:02,7/29/2020 7:02,T17,W,1.7,H,Downstream
13.119,2020-07-29,8:02:01,AM,8:02,7/29/2020 8:02,T17,W,1.7,H,Downstream
15.625,2020-07-29,9:02:01,AM,9:02,7/29/2020 9:02,T17,W,1.7,H,Downstream
18.129,2020-07-29,10:02:01,AM,10:02,7/29/2020 10:02,T17,W,1.7,H,Downstream
21.633,2020-07-29,11:02:01,AM,11:02,7/29/2020 11:02,T17,W,1.7,H,Downstream
24.135,2020-07-29,12:02:01,PM,12:02,7/29/2020 12:02,T17,W,1.7,H,Downstream
25.635,2020-07-29,1:02:01,PM,13:02,7/29/2020 13:02,T17,W,1.7,H,Downstream
26.135,2020-07-29,2:02:01,PM,14:02,7/29/2020 14:02,T17,W,1.7,H,Downstream
25.635,2020-07-29,3:02:01,PM,15:02,7/29/2020 15:02,T17,W,1.7,H,Downstream
25.135,2020-07-29,4:02:01,PM,16:02,7/29/2020 16:02,T17,W,1.7,H,Downstream
25.635,2020-07-29,5:02:01,PM,17:02,7/29/2020 17:02,T17,W,1.7,H,Downstream
26.135,2020-07-29,6:02:01,PM,18:02,7/29/2020 18:02,T17,W,1.7,H,Downstream
26.635,2020-07-29,7:02:01,PM,19:02,7/29/2020 19:02,T17,W,1.7,H,Downstream
26.635,2020-07-29,8:02:01,PM,20:02,7/29/2020 20:02,T17,W,1.7,H,Downstream
24.135,2020-07-29,9:02:01,PM,21:02,7/29/2020 21:02,T17,W,1.7,H,Downstream
20.632,2020-07-29,10:02:01,PM,22:02,7/29/2020 22:02,T17,W,1.7,H,Downstream
18.129,2020-07-29,11:02:01,PM,23:02,7/29/2020 23:02,T17,W,1.7,H,Downstream
16.126,2020-07-30,12:02:01,AM,0:02,7/30/2020 0:02,T17,W,1.7,H,Downstream
17.128,2020-07-30,1:02:01,AM,1:02,7/30/2020 1:02,T17,W,1.7,H,Downstream
17.128,2020-07-30,2:02:01,AM,2:02,7/30/2020 2:02,T17,W,1.7,H,Downstream
16.126,2020-07-30,3:02:01,AM,3:02,7/30/2020 3:02,T17,W,1.7,H,Downstream
14.623,2020-07-30,4:02:01,AM,4:02,7/30/2020 4:02,T17,W,1.7,H,Downstream
13.621,2020-07-30,5:02:01,AM,5:02,7/30/2020 5:02,T17,W,1.7,H,Downstream
13.119,2020-07-30,6:02:01,AM,6:02,7/30/2020 6:02,T17,W,1.7,H,Downstream
13.621,2020-07-30,7:02:01,AM,7:02,7/30/2020 7:02,T17,W,1.7,H,Downstream
15.124,2020-07-30,8:02:01,AM,8:02,7/30/2020 8:02,T17,W,1.7,H,Downstream
16.627,2020-07-30,9:02:01,AM,9:02,7/30/2020 9:02,T17,W,1.7,H,Downstream
19.131,2020-07-30,10:02:01,AM,10:02,7/30/2020 10:02,T17,W,1.7,H,Downstream
22.134,2020-07-30,11:02:01,AM,11:02,7/30/2020 11:02,T17,W,1.7,H,Downstream
23.634,2020-07-30,12:02:01,PM,12:02,7/30/2020 12:02,T17,W,1.7,H,Downstream
25.135,2020-07-30,1:02:01,PM,13:02,7/30/2020 13:02,T17,W,1.7,H,Downstream
26.135,2020-07-30,2:02:01,PM,14:02,7/30/2020 14:02,T17,W,1.7,H,Downstream
27.134,2020-07-30,3:02:01,PM,15:02,7/30/2020 15:02,T17,W,1.7,H,Downstream
28.134,2020-07-30,4:02:01,PM,16:02,7/30/2020 16:02,T17,W,1.7,H,Downstream
27.634,2020-07-30,5:02:01,PM,17:02,7/30/2020 17:02,T17,W,1.7,H,Downstream
25.135,2020-07-30,6:02:01,PM,18:02,7/30/2020 18:02,T17,W,1.7,H,Downstream
25.135,2020-07-30,7:02:01,PM,19:02,7/30/2020 19:02,T17,W,1.7,H,Downstream
25.635,2020-07-30,8:02:01,PM,20:02,7/30/2020 20:02,T17,W,1.7,H,Downstream
22.134,2020-07-30,9:02:01,PM,21:02,7/30/2020 21:02,T17,W,1.7,H,Downstream
20.132,2020-07-30,10:02:01,PM,22:02,7/30/2020 22:02,T17,W,1.7,H,Downstream
19.131,2020-07-30,11:02:01,PM,23:02,7/30/2020 23:02,T17,W,1.7,H,Downstream
17.629,2020-07-31,12:02:01,AM,0:02,7/31/2020 0:02,T17,W,1.7,H,Downstream
17.128,2020-07-31,1:02:01,AM,1:02,7/31/2020 1:02,T17,W,1.7,H,Downstream
17.629,2020-07-31,2:02:01,AM,2:02,7/31/2020 2:02,T17,W,1.7,H,Downstream
17.629,2020-07-31,3:02:01,AM,3:02,7/31/2020 3:02,T17,W,1.7,H,Downstream
17.128,2020-07-31,4:02:01,AM,4:02,7/31/2020 4:02,T17,W,1.7,H,Downstream
16.126,2020-07-31,5:02:01,AM,5:02,7/31/2020 5:02,T17,W,1.7,H,Downstream
15.625,2020-07-31,6:02:01,AM,6:02,7/31/2020 6:02,T17,W,1.7,H,Downstream
15.625,2020-07-31,7:02:01,AM,7:02,7/31/2020 7:02,T17,W,1.7,H,Downstream
16.627,2020-07-31,8:02:01,AM,8:02,7/31/2020 8:02,T17,W,1.7,H,Downstream
17.629,2020-07-31,9:02:01,AM,9:02,7/31/2020 9:02,T17,W,1.7,H,Downstream
18.63,2020-07-31,10:02:01,AM,10:02,7/31/2020 10:02,T17,W,1.7,H,Downstream
19.631,2020-07-31,11:02:01,AM,11:02,7/31/2020 11:02,T17,W,1.7,H,Downstream
21.133,2020-07-31,12:02:01,PM,12:02,7/31/2020 12:02,T17,W,1.7,H,Downstream
21.133,2020-07-31,1:02:01,PM,13:02,7/31/2020 13:02,T17,W,1.7,H,Downstream
23.634,2020-07-31,2:02:01,PM,14:02,7/31/2020 14:02,T17,W,1.7,H,Downstream
25.135,2020-07-31,3:02:01,PM,15:02,7/31/2020 15:02,T17,W,1.7,H,Downstream
27.134,2020-07-31,4:02:01,PM,16:02,7/31/2020 16:02,T17,W,1.7,H,Downstream
22.134,2020-07-31,5:02:01,PM,17:02,7/31/2020 17:02,T17,W,1.7,H,Downstream
18.63,2020-07-31,6:02:01,PM,18:02,7/31/2020 18:02,T17,W,1.7,H,Downstream
18.63,2020-07-31,7:02:01,PM,19:02,7/31/2020 19:02,T17,W,1.7,H,Downstream
18.129,2020-07-31,8:02:01,PM,20:02,7/31/2020 20:02,T17,W,1.7,H,Downstream
17.629,2020-07-31,9:02:01,PM,21:02,7/31/2020 21:02,T17,W,1.7,H,Downstream
16.627,2020-07-31,10:02:01,PM,22:02,7/31/2020 22:02,T17,W,1.7,H,Downstream
16.126,2020-07-31,11:02:01,PM,23:02,7/31/2020 23:02,T17,W,1.7,H,Downstream
15.625,2020-08-01,12:02:01,AM,0:02,8/1/2020 0:02,T17,W,1.7,H,Downstream
15.124,2020-08-01,1:02:01,AM,1:02,8/1/2020 1:02,T17,W,1.7,H,Downstream
15.124,2020-08-01,2:02:01,AM,2:02,8/1/2020 2:02,T17,W,1.7,H,Downstream
14.623,2020-08-01,3:02:01,AM,3:02,8/1/2020 3:02,T17,W,1.7,H,Downstream
15.625,2020-08-01,4:02:01,AM,4:02,8/1/2020 4:02,T17,W,1.7,H,Downstream
14.623,2020-08-01,5:02:01,AM,5:02,8/1/2020 5:02,T17,W,1.7,H,Downstream
14.122,2020-08-01,6:02:01,AM,6:02,8/1/2020 6:02,T17,W,1.7,H,Downstream
14.623,2020-08-01,7:02:01,AM,7:02,8/1/2020 7:02,T17,W,1.7,H,Downstream
15.625,2020-08-01,8:02:01,AM,8:02,8/1/2020 8:02,T17,W,1.7,H,Downstream
17.128,2020-08-01,9:02:01,AM,9:02,8/1/2020 9:02,T17,W,1.7,H,Downstream
19.131,2020-08-01,10:02:01,AM,10:02,8/1/2020 10:02,T17,W,1.7,H,Downstream
21.633,2020-08-01,11:02:01,AM,11:02,8/1/2020 11:02,T17,W,1.7,H,Downstream
23.634,2020-08-01,12:02:01,PM,12:02,8/1/2020 12:02,T17,W,1.7,H,Downstream
25.135,2020-08-01,1:02:01,PM,13:02,8/1/2020 13:02,T17,W,1.7,H,Downstream
26.635,2020-08-01,2:02:01,PM,14:02,8/1/2020 14:02,T17,W,1.7,H,Downstream
27.634,2020-08-01,3:02:01,PM,15:02,8/1/2020 15:02,T17,W,1.7,H,Downstream
28.634,2020-08-01,4:02:01,PM,16:02,8/1/2020 16:02,T17,W,1.7,H,Downstream
28.634,2020-08-01,5:02:01,PM,17:02,8/1/2020 17:02,T17,W,1.7,H,Downstream
20.132,2020-08-01,6:02:01,PM,18:02,8/1/2020 18:02,T17,W,1.7,H,Downstream
19.131,2020-08-01,7:02:01,PM,19:02,8/1/2020 19:02,T17,W,1.7,H,Downstream
18.63,2020-08-01,8:02:01,PM,20:02,8/1/2020 20:02,T17,W,1.7,H,Downstream
17.629,2020-08-01,9:02:01,PM,21:02,8/1/2020 21:02,T17,W,1.7,H,Downstream
16.627,2020-08-01,10:02:01,PM,22:02,8/1/2020 22:02,T17,W,1.7,H,Downstream
15.625,2020-08-01,11:02:01,PM,23:02,8/1/2020 23:02,T17,W,1.7,H,Downstream
14.623,2020-08-02,12:02:01,AM,0:02,8/2/2020 0:02,T17,W,1.7,H,Downstream
14.122,2020-08-02,1:02:01,AM,1:02,8/2/2020 1:02,T17,W,1.7,H,Downstream
14.122,2020-08-02,2:02:01,AM,2:02,8/2/2020 2:02,T17,W,1.7,H,Downstream
14.122,2020-08-02,3:02:01,AM,3:02,8/2/2020 3:02,T17,W,1.7,H,Downstream
14.122,2020-08-02,4:02:01,AM,4:02,8/2/2020 4:02,T17,W,1.7,H,Downstream
15.124,2020-08-02,5:02:01,AM,5:02,8/2/2020 5:02,T17,W,1.7,H,Downstream
14.623,2020-08-02,6:02:01,AM,6:02,8/2/2020 6:02,T17,W,1.7,H,Downstream
14.623,2020-08-02,7:02:01,AM,7:02,8/2/2020 7:02,T17,W,1.7,H,Downstream
16.126,2020-08-02,8:02:01,AM,8:02,8/2/2020 8:02,T17,W,1.7,H,Downstream
18.63,2020-08-02,9:02:01,AM,9:02,8/2/2020 9:02,T17,W,1.7,H,Downstream
21.633,2020-08-02,10:02:01,AM,10:02,8/2/2020 10:02,T17,W,1.7,H,Downstream
24.135,2020-08-02,11:02:01,AM,11:02,8/2/2020 11:02,T17,W,1.7,H,Downstream
26.635,2020-08-02,12:02:01,PM,12:02,8/2/2020 12:02,T17,W,1.7,H,Downstream
27.634,2020-08-02,1:02:01,PM,13:02,8/2/2020 13:02,T17,W,1.7,H,Downstream
27.634,2020-08-02,2:02:01,PM,14:02,8/2/2020 14:02,T17,W,1.7,H,Downstream
25.135,2020-08-02,3:02:01,PM,15:02,8/2/2020 15:02,T17,W,1.7,H,Downstream
24.635,2020-08-02,4:02:01,PM,16:02,8/2/2020 16:02,T17,W,1.7,H,Downstream
26.135,2020-08-02,5:02:01,PM,17:02,8/2/2020 17:02,T17,W,1.7,H,Downstream
21.133,2020-08-02,6:02:01,PM,18:02,8/2/2020 18:02,T17,W,1.7,H,Downstream
19.631,2020-08-02,7:02:01,PM,19:02,8/2/2020 19:02,T17,W,1.7,H,Downstream
19.131,2020-08-02,8:02:01,PM,20:02,8/2/2020 20:02,T17,W,1.7,H,Downstream
19.131,2020-08-02,9:02:01,PM,21:02,8/2/2020 21:02,T17,W,1.7,H,Downstream
18.129,2020-08-02,10:02:01,PM,22:02,8/2/2020 22:02,T17,W,1.7,H,Downstream
17.128,2020-08-02,11:02:01,PM,23:02,8/2/2020 23:02,T17,W,1.7,H,Downstream
17.128,2020-08-03,12:02:01,AM,0:02,8/3/2020 0:02,T17,W,1.7,H,Downstream
17.629,2020-08-03,1:02:01,AM,1:02,8/3/2020 1:02,T17,W,1.7,H,Downstream
16.126,2020-08-03,2:02:01,AM,2:02,8/3/2020 2:02,T17,W,1.7,H,Downstream
15.124,2020-08-03,3:02:01,AM,3:02,8/3/2020 3:02,T17,W,1.7,H,Downstream
14.623,2020-08-03,4:02:01,AM,4:02,8/3/2020 4:02,T17,W,1.7,H,Downstream
14.623,2020-08-03,5:02:01,AM,5:02,8/3/2020 5:02,T17,W,1.7,H,Downstream
14.623,2020-08-03,6:02:01,AM,6:02,8/3/2020 6:02,T17,W,1.7,H,Downstream
15.124,2020-08-03,7:02:01,AM,7:02,8/3/2020 7:02,T17,W,1.7,H,Downstream
17.128,2020-08-03,8:02:01,AM,8:02,8/3/2020 8:02,T17,W,1.7,H,Downstream
19.131,2020-08-03,9:02:01,AM,9:02,8/3/2020 9:02,T17,W,1.7,H,Downstream
21.633,2020-08-03,10:02:01,AM,10:02,8/3/2020 10:02,T17,W,1.7,H,Downstream
24.635,2020-08-03,11:02:01,AM,11:02,8/3/2020 11:02,T17,W,1.7,H,Downstream
26.135,2020-08-03,12:02:01,PM,12:02,8/3/2020 12:02,T17,W,1.7,H,Downstream
27.634,2020-08-03,1:02:01,PM,13:02,8/3/2020 13:02,T17,W,1.7,H,Downstream
29.133,2020-08-03,2:02:01,PM,14:02,8/3/2020 14:02,T17,W,1.7,H,Downstream
30.132,2020-08-03,3:02:01,PM,15:02,8/3/2020 15:02,T17,W,1.7,H,Downstream
31.131,2020-08-03,4:02:01,PM,16:02,8/3/2020 16:02,T17,W,1.7,H,Downstream
31.631,2020-08-03,5:02:01,PM,17:02,8/3/2020 17:02,T17,W,1.7,H,Downstream
28.134,2020-08-03,6:02:01,PM,18:02,8/3/2020 18:02,T17,W,1.7,H,Downstream
21.133,2020-08-03,7:02:01,PM,19:02,8/3/2020 19:02,T17,W,1.7,H,Downstream
19.631,2020-08-03,8:02:01,PM,20:02,8/3/2020 20:02,T17,W,1.7,H,Downstream
19.131,2020-08-03,9:02:01,PM,21:02,8/3/2020 21:02,T17,W,1.7,H,Downstream
18.63,2020-08-03,10:02:01,PM,22:02,8/3/2020 22:02,T17,W,1.7,H,Downstream
17.128,2020-08-03,11:02:01,PM,23:02,8/3/2020 23:02,T17,W,1.7,H,Downstream
17.629,2020-08-04,12:02:01,AM,0:02,8/4/2020 0:02,T17,W,1.7,H,Downstream
18.129,2020-08-04,1:02:01,AM,1:02,8/4/2020 1:02,T17,W,1.7,H,Downstream
18.129,2020-08-04,2:02:01,AM,2:02,8/4/2020 2:02,T17,W,1.7,H,Downstream
18.129,2020-08-04,3:02:01,AM,3:02,8/4/2020 3:02,T17,W,1.7,H,Downstream
18.129,2020-08-04,4:02:01,AM,4:02,8/4/2020 4:02,T17,W,1.7,H,Downstream
17.629,2020-08-04,5:02:01,AM,5:02,8/4/2020 5:02,T17,W,1.7,H,Downstream
16.126,2020-08-04,6:02:01,AM,6:02,8/4/2020 6:02,T17,W,1.7,H,Downstream
16.627,2020-08-04,7:02:01,AM,7:02,8/4/2020 7:02,T17,W,1.7,H,Downstream
18.129,2020-08-04,8:02:01,AM,8:02,8/4/2020 8:02,T17,W,1.7,H,Downstream
21.133,2020-08-04,9:02:01,AM,9:02,8/4/2020 9:02,T17,W,1.7,H,Downstream
23.134,2020-08-04,10:02:01,AM,10:02,8/4/2020 10:02,T17,W,1.7,H,Downstream
24.635,2020-08-04,11:02:01,AM,11:02,8/4/2020 11:02,T17,W,1.7,H,Downstream
25.635,2020-08-04,12:02:01,PM,12:02,8/4/2020 12:02,T17,W,1.7,H,Downstream
26.635,2020-08-04,1:02:01,PM,13:02,8/4/2020 13:02,T17,W,1.7,H,Downstream
27.634,2020-08-04,2:02:01,PM,14:02,8/4/2020 14:02,T17,W,1.7,H,Downstream
28.134,2020-08-04,3:02:01,PM,15:02,8/4/2020 15:02,T17,W,1.7,H,Downstream
28.134,2020-08-04,4:02:01,PM,16:02,8/4/2020 16:02,T17,W,1.7,H,Downstream
27.134,2020-08-04,5:02:01,PM,17:02,8/4/2020 17:02,T17,W,1.7,H,Downstream
26.135,2020-08-04,6:02:01,PM,18:02,8/4/2020 18:02,T17,W,1.7,H,Downstream
23.634,2020-08-04,7:02:01,PM,19:02,8/4/2020 19:02,T17,W,1.7,H,Downstream
20.132,2020-08-04,8:02:01,PM,20:02,8/4/2020 20:02,T17,W,1.7,H,Downstream
19.631,2020-08-04,9:02:01,PM,21:02,8/4/2020 21:02,T17,W,1.7,H,Downstream
19.131,2020-08-04,10:02:01,PM,22:02,8/4/2020 22:02,T17,W,1.7,H,Downstream
17.128,2020-08-04,11:02:01,PM,23:02,8/4/2020 23:02,T17,W,1.7,H,Downstream
15.625,2020-08-05,12:02:01,AM,0:02,8/5/2020 0:02,T17,W,1.7,H,Downstream
14.623,2020-08-05,1:02:01,AM,1:02,8/5/2020 1:02,T17,W,1.7,H,Downstream
14.623,2020-08-05,2:02:01,AM,2:02,8/5/2020 2:02,T17,W,1.7,H,Downstream
14.122,2020-08-05,3:02:01,AM,3:02,8/5/2020 3:02,T17,W,1.7,H,Downstream
13.119,2020-08-05,4:02:01,AM,4:02,8/5/2020 4:02,T17,W,1.7,H,Downstream
13.621,2020-08-05,5:02:01,AM,5:02,8/5/2020 5:02,T17,W,1.7,H,Downstream
13.621,2020-08-05,6:02:01,AM,6:02,8/5/2020 6:02,T17,W,1.7,H,Downstream
14.623,2020-08-05,7:02:01,AM,7:02,8/5/2020 7:02,T17,W,1.7,H,Downstream
16.126,2020-08-05,8:02:01,AM,8:02,8/5/2020 8:02,T17,W,1.7,H,Downstream
17.629,2020-08-05,9:02:01,AM,9:02,8/5/2020 9:02,T17,W,1.7,H,Downstream
20.132,2020-08-05,10:02:01,AM,10:02,8/5/2020 10:02,T17,W,1.7,H,Downstream
23.134,2020-08-05,11:02:01,AM,11:02,8/5/2020 11:02,T17,W,1.7,H,Downstream
25.135,2020-08-05,12:02:01,PM,12:02,8/5/2020 12:02,T17,W,1.7,H,Downstream
26.635,2020-08-05,1:02:01,PM,13:02,8/5/2020 13:02,T17,W,1.7,H,Downstream
28.134,2020-08-05,2:02:01,PM,14:02,8/5/2020 14:02,T17,W,1.7,H,Downstream
28.634,2020-08-05,3:02:01,PM,15:02,8/5/2020 15:02,T17,W,1.7,H,Downstream
28.634,2020-08-05,4:02:01,PM,16:02,8/5/2020 16:02,T17,W,1.7,H,Downstream
28.134,2020-08-05,5:02:01,PM,17:02,8/5/2020 17:02,T17,W,1.7,H,Downstream
26.135,2020-08-05,6:02:01,PM,18:02,8/5/2020 18:02,T17,W,1.7,H,Downstream
24.135,2020-08-05,7:02:01,PM,19:02,8/5/2020 19:02,T17,W,1.7,H,Downstream
20.632,2020-08-05,8:02:01,PM,20:02,8/5/2020 20:02,T17,W,1.7,H,Downstream
19.631,2020-08-05,9:02:01,PM,21:02,8/5/2020 21:02,T17,W,1.7,H,Downstream
19.631,2020-08-05,10:02:01,PM,22:02,8/5/2020 22:02,T17,W,1.7,H,Downstream
17.629,2020-08-05,11:02:01,PM,23:02,8/5/2020 23:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,12:02:01,AM,0:02,8/6/2020 0:02,T17,W,1.7,H,Downstream
15.124,2020-08-06,1:02:01,AM,1:02,8/6/2020 1:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,2:02:01,AM,2:02,8/6/2020 2:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,3:02:01,AM,3:02,8/6/2020 3:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,4:02:01,AM,4:02,8/6/2020 4:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,5:02:01,AM,5:02,8/6/2020 5:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,6:02:01,AM,6:02,8/6/2020 6:02,T17,W,1.7,H,Downstream
15.625,2020-08-06,7:02:01,AM,7:02,8/6/2020 7:02,T17,W,1.7,H,Downstream
16.126,2020-08-06,8:02:01,AM,8:02,8/6/2020 8:02,T17,W,1.7,H,Downstream
16.627,2020-08-06,9:02:01,AM,9:02,8/6/2020 9:02,T17,W,1.7,H,Downstream
17.128,2020-08-06,10:02:01,AM,10:02,8/6/2020 10:02,T17,W,1.7,H,Downstream
18.129,2020-08-06,11:02:01,AM,11:02,8/6/2020 11:02,T17,W,1.7,H,Downstream
18.129,2020-08-06,12:02:01,PM,12:02,8/6/2020 12:02,T17,W,1.7,H,Downstream
21.133,2020-08-06,1:02:01,PM,13:02,8/6/2020 13:02,T17,W,1.7,H,Downstream
22.634,2020-08-06,2:02:01,PM,14:02,8/6/2020 14:02,T17,W,1.7,H,Downstream
24.635,2020-08-06,3:02:01,PM,15:02,8/6/2020 15:02,T17,W,1.7,H,Downstream
21.133,2020-08-06,4:02:01,PM,16:02,8/6/2020 16:02,T17,W,1.7,H,Downstream
23.634,2020-08-06,5:02:01,PM,17:02,8/6/2020 17:02,T17,W,1.7,H,Downstream
19.631,2020-08-06,6:02:01,PM,18:02,8/6/2020 18:02,T17,W,1.7,H,Downstream
18.63,2020-08-06,7:02:01,PM,19:02,8/6/2020 19:02,T17,W,1.7,H,Downstream
18.129,2020-08-06,8:02:01,PM,20:02,8/6/2020 20:02,T17,W,1.7,H,Downstream
19.131,2020-08-06,9:02:01,PM,21:02,8/6/2020 21:02,T17,W,1.7,H,Downstream
19.131,2020-08-06,10:02:01,PM,22:02,8/6/2020 22:02,T17,W,1.7,H,Downstream
18.129,2020-08-06,11:02:01,PM,23:02,8/6/2020 23:02,T17,W,1.7,H,Downstream
16.126,2020-08-07,12:02:01,AM,0:02,8/7/2020 0:02,T17,W,1.7,H,Downstream
15.124,2020-08-07,1:02:01,AM,1:02,8/7/2020 1:02,T17,W,1.7,H,Downstream
15.124,2020-08-07,2:02:01,AM,2:02,8/7/2020 2:02,T17,W,1.7,H,Downstream
14.623,2020-08-07,3:02:01,AM,3:02,8/7/2020 3:02,T17,W,1.7,H,Downstream
14.623,2020-08-07,4:02:01,AM,4:02,8/7/2020 4:02,T17,W,1.7,H,Downstream
13.621,2020-08-07,5:02:01,AM,5:02,8/7/2020 5:02,T17,W,1.7,H,Downstream
13.621,2020-08-07,6:02:01,AM,6:02,8/7/2020 6:02,T17,W,1.7,H,Downstream
13.621,2020-08-07,7:02:01,AM,7:02,8/7/2020 7:02,T17,W,1.7,H,Downstream
14.623,2020-08-07,8:02:01,AM,8:02,8/7/2020 8:02,T17,W,1.7,H,Downstream
17.629,2020-08-07,9:02:01,AM,9:02,8/7/2020 9:02,T17,W,1.7,H,Downstream
21.133,2020-08-07,10:02:01,AM,10:02,8/7/2020 10:02,T17,W,1.7,H,Downstream
21.633,2020-08-07,11:02:01,AM,11:02,8/7/2020 11:02,T17,W,1.7,H,Downstream
23.634,2020-08-07,12:02:01,PM,12:02,8/7/2020 12:02,T17,W,1.7,H,Downstream
24.635,2020-08-07,1:02:01,PM,13:02,8/7/2020 13:02,T17,W,1.7,H,Downstream
22.634,2020-08-07,2:02:01,PM,14:02,8/7/2020 14:02,T17,W,1.7,H,Downstream
21.133,2020-08-07,3:02:01,PM,15:02,8/7/2020 15:02,T17,W,1.7,H,Downstream
20.632,2020-08-07,4:02:01,PM,16:02,8/7/2020 16:02,T17,W,1.7,H,Downstream
17.128,2020-08-07,5:02:01,PM,17:02,8/7/2020 17:02,T17,W,1.7,H,Downstream
16.627,2020-08-07,6:02:01,PM,18:02,8/7/2020 18:02,T17,W,1.7,H,Downstream
16.627,2020-08-07,7:02:01,PM,19:02,8/7/2020 19:02,T17,W,1.7,H,Downstream
16.126,2020-08-07,8:02:01,PM,20:02,8/7/2020 20:02,T17,W,1.7,H,Downstream
15.625,2020-08-07,9:02:01,PM,21:02,8/7/2020 21:02,T17,W,1.7,H,Downstream
17.629,2020-08-07,10:02:01,PM,22:02,8/7/2020 22:02,T17,W,1.7,H,Downstream
16.627,2020-08-07,11:02:01,PM,23:02,8/7/2020 23:02,T17,W,1.7,H,Downstream
16.126,2020-08-08,12:02:01,AM,0:02,8/8/2020 0:02,T17,W,1.7,H,Downstream
15.124,2020-08-08,1:02:01,AM,1:02,8/8/2020 1:02,T17,W,1.7,H,Downstream
15.124,2020-08-08,2:02:01,AM,2:02,8/8/2020 2:02,T17,W,1.7,H,Downstream
15.124,2020-08-08,3:02:01,AM,3:02,8/8/2020 3:02,T17,W,1.7,H,Downstream
14.623,2020-08-08,4:02:01,AM,4:02,8/8/2020 4:02,T17,W,1.7,H,Downstream
14.623,2020-08-08,5:02:01,AM,5:02,8/8/2020 5:02,T17,W,1.7,H,Downstream
14.623,2020-08-08,6:02:01,AM,6:02,8/8/2020 6:02,T17,W,1.7,H,Downstream
15.124,2020-08-08,7:02:01,AM,7:02,8/8/2020 7:02,T17,W,1.7,H,Downstream
16.126,2020-08-08,8:02:01,AM,8:02,8/8/2020 8:02,T17,W,1.7,H,Downstream
17.629,2020-08-08,9:02:01,AM,9:02,8/8/2020 9:02,T17,W,1.7,H,Downstream
18.129,2020-08-08,10:02:01,AM,10:02,8/8/2020 10:02,T17,W,1.7,H,Downstream
17.128,2020-08-08,11:02:01,AM,11:02,8/8/2020 11:02,T17,W,1.7,H,Downstream
19.131,2020-08-08,12:02:01,PM,12:02,8/8/2020 12:02,T17,W,1.7,H,Downstream
21.133,2020-08-08,1:02:01,PM,13:02,8/8/2020 13:02,T17,W,1.7,H,Downstream
23.134,2020-08-08,2:02:01,PM,14:02,8/8/2020 14:02,T17,W,1.7,H,Downstream
24.635,2020-08-08,3:02:01,PM,15:02,8/8/2020 15:02,T17,W,1.7,H,Downstream
24.635,2020-08-08,4:02:01,PM,16:02,8/8/2020 16:02,T17,W,1.7,H,Downstream
24.135,2020-08-08,5:02:01,PM,17:02,8/8/2020 17:02,T17,W,1.7,H,Downstream
23.134,2020-08-08,6:02:01,PM,18:02,8/8/2020 18:02,T17,W,1.7,H,Downstream
21.133,2020-08-08,7:02:01,PM,19:02,8/8/2020 19:02,T17,W,1.7,H,Downstream
19.631,2020-08-08,8:02:01,PM,20:02,8/8/2020 20:02,T17,W,1.7,H,Downstream
17.629,2020-08-08,9:02:01,PM,21:02,8/8/2020 21:02,T17,W,1.7,H,Downstream
17.629,2020-08-08,10:02:01,PM,22:02,8/8/2020 22:02,T17,W,1.7,H,Downstream
16.126,2020-08-08,11:02:01,PM,23:02,8/8/2020 23:02,T17,W,1.7,H,Downstream
15.124,2020-08-09,12:02:01,AM,0:02,8/9/2020 0:02,T17,W,1.7,H,Downstream
15.625,2020-08-09,1:02:01,AM,1:02,8/9/2020 1:02,T17,W,1.7,H,Downstream
15.625,2020-08-09,2:02:01,AM,2:02,8/9/2020 2:02,T17,W,1.7,H,Downstream
